id,created_at,text,likes,in reply to,retweeted
1286374074655158272,2020-07-23 18:54:13,New world tour dates for 2021. Looking forward to seeing you all when it is safe. Presented by @tmobile… https://t.co/x2fxjIZztI,68595,,False
1286357266157969417,2020-07-23 17:47:26,Bieber face https://t.co/ji7OK3n5o8,30940,,False
1279087591543828481,2020-07-03 16:20:20,. @poobear and I had a vision for this project and made it a reality. Thank you God for opening the right doors! Th… https://t.co/BC5jcLQGvf,48526,,False
1277013968997896192,2020-06-27 23:00:30,RT @GlblCtzn: .@justinbieber and @QuavoStuntin are taking a stand with us to help everyone everywhere get the health care they need to beat…,0,,False
1276959832445050880,2020-06-27 19:25:23,Thanks for answering the call @JustinTrudeau . I’m a proud Canadian. Look forward to performance today @GlblCtzn https://t.co/RyTSipu7W1,26953,,False
1276938102708285441,2020-06-27 17:59:02,#GlobalGoalUnite concert 2pm est @GlblCtzn https://t.co/3KTIV9xgxy https://t.co/eKerSJgBNp,32846,,False
1276524677544869888,2020-06-26 14:36:14,My big brother @usher just dropped #Icry  - Proceeds from the record will be donated to  @lisc_hq in support of Bla… https://t.co/W5CCvlSjGB,22673,,False
1276524251592273920,2020-06-26 14:34:32,"RT @Usher: Listen at https://t.co/mEga8wKcoJ
#icry #BLM #BlackLivesMatter https://t.co/apZ7cPRArJ",0,,False
1276524167802712066,2020-06-26 14:34:12,Happy birthday @ArianaGrande,227302,,False
1275312243249311744,2020-06-23 06:18:27,"RT @chartdata: .@justinbieber becomes the youngest male act to earn at least seven #1’s on the Pop Songs airplay chart as ""Intentions"" with…",0,,False
1275221202005561345,2020-06-23 00:16:41,I’m joining the #GlobalGoalUnite for Our Future concert on June 27th to combat the disproportionate impact COVID-19… https://t.co/xJVd90zjkc,43816,,False
1274940719761784834,2020-06-22 05:42:09,"RT @colesprouse: False accusations do tremendous damage to victims of actual assault. Furthermore, I would never seek to silence anybody. I…",0,,False
1274869663151747072,2020-06-22 00:59:48,Every claim of sexual abuse should be taken very seriously and this is why my response was needed. However this sto… https://t.co/0GaqBZAAUV,199735,,False
1274869013688905728,2020-06-22 00:57:13,I won’t be using mike lowery anymore as an alias,98771,,False
1274868915466690560,2020-06-22 00:56:50,On march 10th selena left for work and I stayed at the Westin as the receipts clearly showed with my friends nick a… https://t.co/Ec4BBrjAGc,84179,,False
1274866135037444096,2020-06-22 00:45:47,The Pics I showed of me and Selena march 9 in Austin  should make it clear that we were together that night and wen… https://t.co/uvUMHc8x2m,83007,,False
1274863284844261376,2020-06-22 00:34:27,We have also confirmed with the Four Seasons regional manager that I was never on property on the 9th of March 2014… https://t.co/tydkt1OeOW,96888,,False
1274862955327131648,2020-06-22 00:33:09,Furthermore I stayed with Selena and our friends at an airbnb on the 9th and on the 10th stayed at a Westin because… https://t.co/xCBBlzRs8D,90590,,False
1274862458335686657,2020-06-22 00:31:10,However I never stayed at the four seasons on the 9th or the 10th. This person put another tweet up earlier saying… https://t.co/gYt5miXKMT,69845,,False
1274862193251508224,2020-06-22 00:30:07,The other reason this story might say I was staying at the four seasons was because a tweet from 2014 on March 10th… https://t.co/Zl6OQsx2Cc,68287,,False
1274861923251523585,2020-06-22 00:29:02,Here is article that shows we didn’t arrive in Austin that night from Selena’s show in Houston until late in the ni… https://t.co/bSxZeo5e7p,68670,,False
1274861610872434693,2020-06-22 00:27:48,These photos clearly show me on stage with my assistant sidestage and the other with both of us in the streets of A… https://t.co/2lOls7fk2x,80534,,False
1274861312502194176,2020-06-22 00:26:37,This article from 2014 talks about Selena being there with me. https://t.co/Jr2AE0brY2,99553,,False
1274861136823726080,2020-06-22 00:25:55,As her story told I did surprise a crowd in Austin at Sxsw where I appeared on stage with my then assistant side st… https://t.co/4wyceL45Di,97629,,False
1274860768157003777,2020-06-22 00:24:27,"In the past 24 hours a new Twitter appeared that told a story of myself involved with sexual abuse on March 9, 2014… https://t.co/tUpYkgTbch",102218,,False
1274859606733291520,2020-06-22 00:19:50,Rumors are rumors but sexual abuse is something I don’t take lightly. I wanted to speak out right away but out of r… https://t.co/tnqHjY3cQm,121106,,False
1274858566063550465,2020-06-22 00:15:42,I don’t normally address things as I have dealt with random accusations my entire career but after talking with my… https://t.co/OgHI1Jid4n,149238,,False
1273747166939488256,2020-06-18 22:39:24,"RT @MarchOnBallots: Like this tweet to get a link to register to vote. 

We'll remind you Monday and keep you posted about the #MOBBthevote…",0,,False
1273648783541272578,2020-06-18 16:08:27,"This is an action that can make change! In 2020, it’s time to take back the power. Join us as we work to register v… https://t.co/UXbLAZ6aLZ",30759,,False
1272927610528346112,2020-06-16 16:22:46,@JDBAnalytics @ArianaGrande @DanAndShay @QuavoStuntin @scooterbraun Thanks,2894,JDBAnalytics,False
1272926490661801984,2020-06-16 16:18:19,"RT @JDBAnalytics: .@justinbieber is the ONLY Artist with FOUR Top 5 hits in the Billboard Hot 100, in 2020.

#1. Stuck with U (with @Ariana…",0,,False
1272926372223053824,2020-06-16 16:17:51,Wild https://t.co/NBGbB1Cft5,76238,,False
1272652300465692678,2020-06-15 22:08:47,"RT @chartdata: Billboard Hot 100: #5(+3) Intentions, @justinbieber Feat. @QuavoStuntin [18 weeks]. *new peak*",0,,False
1272652282652315650,2020-06-15 22:08:43,"RT @chartsdrew: .@JustinBieber ties @Drake as the artist with the most top 5 hits on the Billboard Hot 100 in the past decade. 

— Both hav…",0,,False
1272603596811456513,2020-06-15 18:55:15,"RT @chartdata: .@justinbieber and @QuavoStuntin's ""Intentions"" has reached #1 on this week’s building US Pop radio chart (Mediabase).",0,,False
1272603552288960514,2020-06-15 18:55:05,8 years since Believe . Thanks https://t.co/DkZa4Oq3D3,261177,,False
1272603427512520704,2020-06-15 18:54:35,Congrats class of 2020...know it wasn’t the way you expected it but this one's for you. Have fun.  https://t.co/0ncd8sCxmV,21348,,False
1271161114760327168,2020-06-11 19:23:21,Canada. We gotta stand up for each other at home and people around the world. Join me and @GlblCtznCAN to help ask… https://t.co/HWGD6jbUUk,23660,,False
1271157644594536448,2020-06-11 19:09:34,Changes or Forever? Or....,124355,,False
1271044987329765376,2020-06-11 11:41:54,RT @justinbieber: https://t.co/U6ocyMMKm6,0,,False
1271044790038097920,2020-06-11 11:41:07,Thank you @Usher,57046,,False
1271044532616888321,2020-06-11 11:40:06,RT @MsLaToshaBrown: https://t.co/4EVXfKccoq via @nylonmag,0,,False
1271044481068879872,2020-06-11 11:39:53,RT @MsLaToshaBrown: Last night pop sensation @justinbieber invited @BlackVotersMtr to take over his Instagram with manger @scooterbraun!! J…,0,,False
1271044187564072960,2020-06-11 11:38:43,RT @angela_rye: Voter suppression is REAL! This is UNACCEPTABLE #Georgia. One of my interns shared his experience today at the polls!! http…,0,,False
1271042950261174272,2020-06-11 11:33:48,"RT @chartdata: .@justinbieber and @QuavoStuntin's ""Intentions"" has now sold over 2 million units in the US.",0,,False
1271042918413815810,2020-06-11 11:33:41,"RT @chartdata: .@justinbieber and @QuavoStuntin's ""Intentions"" has now surpassed 400 million streams on Spotify.",0,,False
1271042877406109696,2020-06-11 11:33:31,This little guy can dance. Facts https://t.co/3vl19JqJbe,34335,,False
1271042393098207232,2020-06-11 11:31:35,"RT @JBieberCharts: .@justinbieber &amp; @QuavoStuntin's “Intentions” is now eligible for 2x Platinum in the US for selling over 2,000,000 units…",0,,False
1270566496767369216,2020-06-10 04:00:33,RT @BlackVotersMtr: Thank you for helping spread our message!,0,,False
1270564176012828672,2020-06-10 03:51:20,Justin does not have reception where he is so he has asked us to post this tonight so his platform can be used to e… https://t.co/9dBXHuFVyK,27304,,False
1269416249286516736,2020-06-06 23:49:53,https://t.co/U6ocyMMKm6,177075,,False
1267854901658320898,2020-06-02 16:25:38,https://t.co/Ust1E366LK,55389,,False
1267854874043015171,2020-06-02 16:25:32,https://t.co/jLyOzKD3GG,283650,,False
1267854862009565186,2020-06-02 16:25:29,https://t.co/6rMshM23mu,85982,,False
1266575772879220736,2020-05-30 03:42:50,Thank you @angela_rye for the conversation,42787,,False
1266547607150620672,2020-05-30 01:50:55,Live https://t.co/WUjCacT9ae,20665,,False
1266015307744894982,2020-05-28 14:35:45,"RT @GlblCtzn: Today we are excited to announce the launch of Global Goal: Unite For Our Future, a new campaign calling on leaders to step u…",0,,False
1264400014463217669,2020-05-24 03:37:09,In these streets https://t.co/Z1TtKLg2Q3,221190,,False
1263875999802015751,2020-05-22 16:54:54,Make your own #StuckwithU merch https://t.co/FuTHy6WJwb https://t.co/WOc3B5Gizy,30578,,False
1262934428302671880,2020-05-20 02:33:26,Thank you India https://t.co/ziYTX5Edc3,31168,,False
1262562814243115008,2020-05-19 01:56:46,Honored to support this cause https://t.co/CwCqqilCHs,32561,,False
1262562516460175360,2020-05-19 01:55:35,"RT @chartdata: .@justinbieber earns his sixth #1 single on the Hot 100 with ""stuck with u"".",0,,False
1262562489574715393,2020-05-19 01:55:29,RT @billboardcharts: .@ArianaGrande and @justinbieber tie @MariahCarey and @Drake as the artists with the most No. 1 debuts in #Hot100 hist…,0,,False
1262562306631729152,2020-05-19 01:54:45,"RT @chartdata: Billboard Hot 100: #1(new) stuck with u, @ArianaGrande &amp; @justinbieber.",0,,False
1261346985954512896,2020-05-15 17:25:30,I remember performing at Capital's Summertime Ball in 2012. Tune in to #BestOfCapitalSTB Saturday https://t.co/OtiITPi3j1,24429,,False
1261346733402939392,2020-05-15 17:24:30,The newest @liquidiv limited edition flavor is inspired by #Yummy https://t.co/eWSe9LwJJz https://t.co/EUWisOIQgG,18010,,False
1261070798103560192,2020-05-14 23:08:02,Next 5 hours only and only a certain amount as we can’t do too many lol. If we run out we run out. But we hear you… https://t.co/g3gHymJWOc,35731,,False
1261056121197875201,2020-05-14 22:09:43,RT @ArianaGrande: limited amount of signed singles by me &amp; justin :) available til midnight https://t.co/fBvTUjrT9w @justinbieber https://t…,0,,False
1260981847019778048,2020-05-14 17:14:34,Heads up . https://t.co/YS5pmiW4FI https://t.co/V9Xx3ObBO9,29543,,False
1260974596594884608,2020-05-14 16:45:46,#STUCKWITHU https://t.co/UAUqHJhb4M,30647,,False
1260964091868246016,2020-05-14 16:04:01,Who got them? Limited supply so not likely to last the whole 24 hours. All for a great cause so thank you. https://t.co/ARi4zJNtnt,29282,,False
1260963789534457856,2020-05-14 16:02:49,@chanreJB @drewhouse,1941,chanreJB,False
1260963723801268226,2020-05-14 16:02:33,@bieberscIarke Yep,1932,bieberscIarke,False
1260963617672818691,2020-05-14 16:02:08,@agsrem :),1886,agsrem,False
1260963546495545345,2020-05-14 16:01:51,@gdb1227 No idea,1642,gdb1227,False
1260963484931551234,2020-05-14 16:01:37,@everglowari All good,1555,everglowari,False
1260963449980379142,2020-05-14 16:01:28,@biebersdepths :),2354,biebersdepths,False
1260963337392685056,2020-05-14 16:01:01,@bemybrandon You’re welcome,1606,blckpnkinurari,False
1260963271349170176,2020-05-14 16:00:46,@chnnges Hi,1638,chnnges,False
1260963233227173888,2020-05-14 16:00:37,@ItsreaIly Followed,1552,ItsreaIly,False
1260963190487363584,2020-05-14 16:00:26,@Angelspeakss Don’t be sad,1898,etaforbiebs,False
1260963144827994113,2020-05-14 16:00:15,@ltskii Yep. That happened,1524,ltskii,False
1260963083897286658,2020-05-14 16:00:01,@biebersdepths Love u. Bye,3907,biebersdepths,False
1260963036279353344,2020-05-14 15:59:50,@deinertsenorita @bieberfever Me too,1614,deinertsenorita,False
1260962960865849345,2020-05-14 15:59:32,@_lwtgolden_ Ok,1308,perfctnowlou,False
1260962480525729796,2020-05-14 15:57:37,@sweetenerline You are good to go,1738,sweetenerline,False
1260961993164390401,2020-05-14 15:55:41,@ghostinflatline @gwsjustin Still here,1955,ghostinflatline,False
1260959516197130242,2020-05-14 15:45:50,@grandesheal @Jdrewbieberhelp @tattoosmilee Done,2075,grandesheal,False
1260959419363323904,2020-05-14 15:45:27,@justbiizle Hi,1887,justbiizle,False
1260958797545144321,2020-05-14 15:42:59,@driplikebizzle Limited time and limited cds. It ends tonight but at the rate it’s going I don’t know how much long… https://t.co/xD6uADX1Q4,2347,driplikebizzle,False
1260958435840950273,2020-05-14 15:41:33,@bizzlegoddesss @scooterbraun @Lymenews Thank you,1630,bizzlegoddesss,False
1260957887779598341,2020-05-14 15:39:22,@aesttbizzle What!?,2058,aesttbizzle,False
1260957852430069760,2020-05-14 15:39:14,@camzixo @belieber_2015 All good,1384,camzixo,False
1260957767663153154,2020-05-14 15:38:53,@opa_desastre @heloflima Look at these beasts,3680,opa_desastre,False
1260957627409784832,2020-05-14 15:38:20,@serayrauhl We will be back,5183,serayrauhl,False
1260957593326899200,2020-05-14 15:38:12,@justyumdrew All for a good cause too,2010,justinbieber,False
1260957528512319488,2020-05-14 15:37:56,@justyumdrew It ain’t that bad. Happy to do it. Just did the yummy ones.,2189,justyumdrew,False
1260957268868165632,2020-05-14 15:36:55,@ghostingbieber Love u too,1975,ghostingbieber,False
1260957082443866112,2020-05-14 15:36:10,@DaarkParadise21 @Jdrewbieberhelp @glitterccabello Ok,1574,DaarkParadise21,False
1260957040479834112,2020-05-14 15:36:00,@Habitaul Amazing,1981,Habitaul,False
1260955109304893442,2020-05-14 15:28:20,"RT @bieberfever: #StuckwithU signed single by Justin &amp; Ari
 
24 hours only. Limited supply
https://t.co/7LmDa0Rh8n https://t.co/69ATYb3wia",0,,False
1260785276965789696,2020-05-14 04:13:28,Limited number of #StuckwithU CDs signed by me and @arianagrande for 24 hours starting now. All proceeds to @1strcf… https://t.co/YsoaZ2Albu,39002,,False
1260754485158150146,2020-05-14 02:11:07,RT @justinbieber: You asked and all for a great cause. Me and  @ArianaGrande will sign a limited number of #STUCKWITHU CDS ONLY FOR 24 HOUR…,0,,False
1260753264183619584,2020-05-14 02:06:16,You asked and all for a great cause. Me and  @ArianaGrande will sign a limited number of #STUCKWITHU CDS ONLY FOR 2… https://t.co/rpM6Teord0,67490,,False
1260733410756026368,2020-05-14 00:47:23,Amazing! All for @1strcf . Thank you @amazonmusic . #STUCKWITHU @ArianaGrande https://t.co/v8ypLUDan8,16359,,False
1260653372576686082,2020-05-13 19:29:20,"RT @chartsindata: . @justinbieber currently has two songs on the top 10 of US iTunes with ‘Stuck Wih U’ (#1) &amp; ‘Intentions’ (#7).

— ‘Inten…",0,,False
1260620883585982464,2020-05-13 17:20:14,grateful @arianagrande for this moment. Love that we are using music to give back. #stuckwithu is benefiting… https://t.co/m74dyiyk6i,31579,,False
1260612164529745921,2020-05-13 16:45:35,@SB_Projects @1strcf Ok ok. Gonna sign random bundles,3829,SB_Projects,False
1260578024761765895,2020-05-13 14:29:56,"RT @SB_Projects: #StuckwithU bundles now available benefitting @1strcf! 

→ https://t.co/GvXtRfjmYn
→ https://t.co/S2PGBMrfaa https://t.co/…",0,,False
1260433102708649984,2020-05-13 04:54:04,https://t.co/ftsGZR2b20 u know what to do . All for @1strcf,18621,,False
1260431896158318594,2020-05-13 04:49:16,https://t.co/UAUqHIZAde proud of this,22619,,False
1260330612428345344,2020-05-12 22:06:48,"#StuckwithU merch bundles 
https://t.co/YS5pmiEtOa https://t.co/lfj4CdaGDy",49193,,False
1260222918815956992,2020-05-12 14:58:52,Today is going to be a great day,138450,,False
1260222401867997185,2020-05-12 14:56:49,I’m in too. @1strcf https://t.co/D6ikYr6cuD,21313,,False
1259891269666406402,2020-05-11 17:01:00,It’s out! Thanks for sending in all the #stuckwithumom videos. Thousands of you did. Really special. Made this for… https://t.co/sG5mXV6HVa,32015,,False
1259887746543321095,2020-05-11 16:47:01,@BIZZLESBLESSING @ArianaGrande @AlfredoFlores 15 minutes,1555,BIZZLESBLESSING,False
1259686280813637632,2020-05-11 03:26:27,#stuckwithumom 10 am tomorrow. All the moms and one special dad. Thanks,52856,,False
1259672570472751105,2020-05-11 02:31:59,Hope everyone had the best Mother’s Day . Thank you for sending in all your #stuckwithumom videos. Me and the team… https://t.co/iJ9wAxJHLM,33637,,False
1259557108309061634,2020-05-10 18:53:10,https://t.co/UAUqHJhb4M,20202,,False
1259556143208136704,2020-05-10 18:49:20,"RT @RepublicRecords: Take home #StuckwithU

Sales benefit @1strcf ♡

SHOP ↓
https://t.co/LasjaSG58M 
cc @ArianaGrande, @justinbieber, @SB_P…",0,,False
1259556041903071232,2020-05-10 18:48:56,Stuck with U - Single —-&gt; https://t.co/bHzAISTkBP,37485,,False
1259518519156240387,2020-05-10 16:19:50,Happy Mother’s Day @pattiemallette !! ❤️,73876,,False
1259518370921103360,2020-05-10 16:19:15,Please send @AlfredoFlores your #stuckwithuMom videos. Happy Mother’s Day :),30283,,False
1259203394985578501,2020-05-09 19:27:38,Love this. A fan sent us this . Some of our favorite movies in here. Love this and wanted to load it up for you to… https://t.co/rMDFaLkdvS,44255,,False
1258943325077270529,2020-05-09 02:14:13,"RT @Vevo: 💗 Got all this time on our hands, might as well cancel our plans… and fall in love with @ArianaGrande &amp; @justinbieber and their h…",0,,False
1258943217279459329,2020-05-09 02:13:47,RT @ArianaGrande: #stuckwithu song and video out now 🖤 thank u for being a part of this https://t.co/Jge3wrlJRi https://t.co/MvU9h7V4Ha,0,,False
1258943127311671296,2020-05-09 02:13:26,"RT @ArianaGrande: #stuckwithu out now 🤍 @justinbieber
proceeds to benefit @1strcf 
thank u @sb_projects
https://t.co/2tEIquI0aJ https://t.c…",0,,False
1258932673193467905,2020-05-09 01:31:53,All the love has been amazing. Working on something. Keep them coming. #stuckwithuvideo . Not too late :) thanks,71487,,False
1258861760942989312,2020-05-08 20:50:06,Just fixed the edit on the video. Can you tell what we added? #STUCKWITHU https://t.co/EhEXCMWpIt,22073,,False
1258799421078241281,2020-05-08 16:42:24,RT @Spotify: Our hearts are full 🖤 Thank you @justinbieber and @arianagrande for your new collab #StuckwithU → https://t.co/iCuDZBRccK http…,0,,False
1258799410395430920,2020-05-08 16:42:21,"RT @AppleMusic: #StuckwithU 🖤
@ArianaGrande x @justinbieber
Listen now: https://t.co/jRidQEZwIY https://t.co/8DDDgfZZAA",0,,False
1258791304995041281,2020-05-08 16:10:08,Reaction has been amazing. Thank you. #STUCKWITHU https://t.co/NKmq9TR7hj,34652,,False
1258611463427481601,2020-05-08 04:15:31,#STUCKWITHU OUT NOW @ArianaGrande —-&gt; https://t.co/pJCba9idnN,95176,,False
1258607956821553153,2020-05-08 04:01:35,https://t.co/UAUqHJhb4M #stuckwithu,31157,,False
1258606970694627333,2020-05-08 03:57:40,Here we go. #STUCKWITHU,96228,,False
1258594539754754048,2020-05-08 03:08:16,Here we go. One hour. Excited to be singing with you @ArianaGrande https://t.co/x00u6r8Uhw,32650,,False
1258594434683305991,2020-05-08 03:07:51,😁 https://t.co/yHIQuf9Dbs,52781,,False
1258565740241711104,2020-05-08 01:13:50,3 hours to go. @YouTube watch page is live now. #stuckwithu https://t.co/UAUqHJhb4M https://t.co/L0gsXlG8pO,22767,,False
1258489333457158146,2020-05-07 20:10:13,Tonight. #stuckwithu . He ain’t going nowhere 🤪 https://t.co/Ld5GskdHtg,46542,,False
1258473071385575424,2020-05-07 19:05:36,Love this https://t.co/6YjlThIKcl,29985,,False
1258439263638523904,2020-05-07 16:51:15,https://t.co/i6mAwwliu5,28322,,False
1258427274010877953,2020-05-07 16:03:37,12 hours to go. #stuckwithu and #stuckwithuvideo out tonight at midnight. Proceeds to a great cause. Thanks.… https://t.co/6lyxXOZVe7,23649,,False
1258246448056946689,2020-05-07 04:05:04,In 24 hours. #stuckwithu #Stuckwithumusicvideo @ArianaGrande,53313,,False
1258136023210446848,2020-05-06 20:46:17,2 days until #stuckwithu @ArianaGrande https://t.co/ka2dxqMrDz,31541,,False
1257764482064867328,2020-05-05 20:09:55,Hey everyone my #Allinchallenge auction is about to expire. Who am I coming to see? https://t.co/HY37k0vImu,26346,,False
1257737561616707584,2020-05-05 18:22:56,3 days #stuckwithu https://t.co/xZDboCAc1M,30504,,False
1257357905986236426,2020-05-04 17:14:20,4 days until #stuckwithu @ArianaGrande https://t.co/5hRUyQvwD6,51739,,False
1257342817585766400,2020-05-04 16:14:22,Sharing our quarantine with you guys. #TheBiebersonWatch ep 1 on my Facebook https://t.co/9CjVxWKiEZ https://t.co/nYJSLWOYrY,46163,,False
1256996031738212355,2020-05-03 17:16:22,5 days #stuckwithu @ArianaGrande https://t.co/3J5JRRo03X,67896,,False
1256345310508584960,2020-05-01 22:10:38,https://t.co/iHMrFv3R6O,17022,justinbieber,False
1256345305001443331,2020-05-01 22:10:37,"#StuckwithU #StuckwithUVideo  
https://t.co/pFygJX5t5q https://t.co/266VeFOnG5",48129,,False
1256319205441339392,2020-05-01 20:26:54,"RT @SB_Projects: Tweet us videos of you and your loved ones in quarantine being cute, slow dancing, having fun, putting on your prom dresse…",0,,False
1256269752093286400,2020-05-01 17:10:23,RT @ArianaGrande: stuck with u by me and @justinbieber out may 8th. head to my instagram for more info. thank u to @1strcf and @sb_projects…,0,,False
1256268848719958016,2020-05-01 17:06:48,Check back later today for the instrumental so you can be a part of this,81537,,False
1256268786136682496,2020-05-01 17:06:33,Working with our family at @sb_projects and @UMG proceeds from the sales and streams of #StuckwithU will fund grant… https://t.co/glpj1tNVKr,26940,,False
1256268695699107841,2020-05-01 17:06:12,Here is the announcement. Very excited because we have finally done it. And it’s really good. I’m releasing a new s… https://t.co/P3vcadC1O7,93161,,False
1255962625076162560,2020-04-30 20:49:59,RT @ArianaGrande: see u there everybody 🖤,0,,False
1255956711141044224,2020-04-30 20:26:29,Special announcement tomorrow at 10 am pst ...,167477,,False
1255298079567339522,2020-04-29 00:49:19,RT @chartsdrew: ”Changes” has now surpassed 1.1 BILLION streams on Spotify. It's @justinbieber's 4th project to achieve this. https://t.co/…,0,,False
1252308635717218304,2020-04-20 18:50:20,It already is https://t.co/2nLHYUhGyH,44000,,False
1251949800410320897,2020-04-19 19:04:27,"RT @ibieberauhlIs: Good things to watch to make your quarantine better. I’m going to play with my feelings. Never Say Never, Believe and #J…",0,,False
1251949753178316800,2020-04-19 19:04:15,RT @estherwuff: Seasons by Justin Bieber has now surpassed 200 MILLION views over 10 episodes on YouTube. He remains the most subscribed ar…,0,,False
1251565192837619712,2020-04-18 17:36:09,@ghostingbieber Forever,6513,ghostingbieber,False
1251565097186553858,2020-04-18 17:35:46,Just amazing. So grateful. Thank you so much. Love #mybeliebers . #BieberVirtualConcert,67738,,False
1251562631762075654,2020-04-18 17:25:58,@bieberxnct Hi,3843,bieberxnct,False
1251562405647142912,2020-04-18 17:25:05,@AMBIEBERGIRL I am,4250,AMBIEBERGIRL,False
1251562161450541058,2020-04-18 17:24:06,Everything is gonna be alright  #BieberVirtualConcert thank you,59223,,False
1251562016981962752,2020-04-18 17:23:32,@skinnyjustiin Yes I am,3307,skinnyjustiin,False
1251561941950058496,2020-04-18 17:23:14,@bealrightselena A lot of memories right now. Across the ocean across the sea :),5011,bealrightselena,False
1251561424914010112,2020-04-18 17:21:11,@drewswildflower 🤝,3541,drewswildflower,False
1251561325714530305,2020-04-18 17:20:47,@Changeskdrauhl Me too,3505,changeskdrauhl,False
1251561199252066304,2020-04-18 17:20:17,@heyTasyaAprilia Sorry I took so long,3127,heyTasyaAprilia,False
1251560797890723842,2020-04-18 17:18:41,@chanreJB We will be back,3514,chanreJB,False
1251560689476358144,2020-04-18 17:18:15,@anaaaaaa06 Very much so. Thank you. Love you all,5057,anaaaaaa06,False
1251560634463907840,2020-04-18 17:18:02,@itsvalennnn Yep,2379,itsvalennnn,False
1251560597398798338,2020-04-18 17:17:53,@estherwuff They always do,5740,estherwuff,False
1251560354619904000,2020-04-18 17:16:56,@popcreave Love it,3754,popcreave,False
1251560287007694849,2020-04-18 17:16:39,@AlfredoFlores @Quincy I see you guys,6865,AlfredoFlores,False
1251560163913293825,2020-04-18 17:16:10,@bieberscIarke Yes,2604,bieberscIarke,False
1251560141851222016,2020-04-18 17:16:05,@http_sizzler02 Me too. #beliebers,3867,http_sizzler02,False
1251560015971807232,2020-04-18 17:15:35,@honeyphases Accepted,2322,feellikeuralone,False
1251559842776399874,2020-04-18 17:14:54,@deeii6b You made it,2237,deeii6b,False
1251559772412768257,2020-04-18 17:14:37,@perfebieber I hear you,2475,perfebieber,False
1251559662568083456,2020-04-18 17:14:11,@smolhaiz Yep,2185,smolhaiz,False
1251559607702482944,2020-04-18 17:13:57,@habitualtpwk Me. Followed,3117,habitualtpwk,False
1251559438906875905,2020-04-18 17:13:17,@Habitaul Yep,2874,Habitaul,False
1251559120156549120,2020-04-18 17:12:01,@biebxintention Wow,2579,biebxintention,False
1251558125049544704,2020-04-18 17:08:04,@KennyHamilton Lol,4731,KennyHamilton,False
1251557212163469314,2020-04-18 17:04:26,Sorry I’m late to the party. Thanks for the heads up @AlfredoFlores . You are all amazing. Thanks so much.… https://t.co/H59ruqPNml,37771,,False
1251556906759409664,2020-04-18 17:03:14,As long as you la la la la love me. #BIEBER2020VirtualConcert 😏,138328,,False
1251397547022667777,2020-04-18 06:29:59,I’m excited,143543,,False
1250838024763523078,2020-04-16 17:26:39,RT @justinbieber: #intentionschallenge https://t.co/g3oretEr5h,0,,False
1250837977904734208,2020-04-16 17:26:28,I’ve accepted the #ALLINCHALLENGE. Help us feed the hungry during this challenging time. Go to… https://t.co/uf6l2Y5trq,29159,,False
1250602401922297856,2020-04-16 01:50:22,RT @justinbieber: Can u? #intentionschallenge https://t.co/8bx06AUtd6,0,,False
1250602369789788160,2020-04-16 01:50:14,About to watch #DAVEFXX . I’m on it,23791,,False
1250538800566038529,2020-04-15 21:37:38,Can u? #intentionschallenge https://t.co/8bx06AUtd6,47627,,False
1250538250025840640,2020-04-15 21:35:27,#intentionschallenge https://t.co/g3oretEr5h,29004,,False
1250468265337352193,2020-04-15 16:57:21,Tonight I’m throwing a house party on @DaveOnFXX https://t.co/plxDc1S1qp,21994,,False
1250146712452128769,2020-04-14 19:39:37,I’ve accepted the #ALLINCHALLENGE. Help me feed the hungry during this challenging time. Go to… https://t.co/LtkEhmfTJG,32188,,False
1250128587480391680,2020-04-14 18:27:36,#intentionschallenge???,54371,,False
1249755846550024192,2020-04-13 17:46:27,Thanks https://t.co/Iqbis6p3oT,38841,,False
1249755626994929665,2020-04-13 17:45:35,RT @billboard: We rounded up every video from @justinbieber's #Changes album &amp; put them in one place for your watching pleasure 👀 https://t…,0,,False
1249755603372634113,2020-04-13 17:45:29,Thanks https://t.co/M6StRoe4Hw,19519,,False
1249755559802417152,2020-04-13 17:45:19,"RT @amazonmusic: .@justinbieber handpicked a playlist for us to enjoy while chilling at home, featuring music from @billieeilish, @surfaces…",0,,False
1248643290318028802,2020-04-10 16:05:33,Habitual nature video https://t.co/1E9x4J5PK6 https://t.co/V1z2ZXT0wb,40385,,False
1248492499879866368,2020-04-10 06:06:22,INTENTIONS https://t.co/LuItOdZkVd,26817,,False
1247921512486776832,2020-04-08 16:17:28,#ChangesTheMovement #Yummy @IAMSUMMERWALKER remix https://t.co/zykvbb8lkv https://t.co/HUBsG2azIL,22575,,False
1247909175146901504,2020-04-08 15:28:27,For your quarentine -  https://t.co/ovrdEhwGGn,34939,,False
1247618036116402195,2020-04-07 20:11:34,"RT @Twitter: Tweet some 👏 for all the amazing healthcare workers around the world.

👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏…",0,,False
1247196337809940480,2020-04-06 16:15:53,#ChangesTheMovement #AtLeastForNow https://t.co/UisP6JBAIL https://t.co/KtL8xtylP1,27538,,False
1246164124041728005,2020-04-03 19:54:14,"RT @lyft: To make essential trips more affordable for critical workers, we’re offering free scooter trips to first responders, transit, and…",0,,False
1246114590724780032,2020-04-03 16:37:24,Everyone be safe out there,198416,,False
